household_key,BASKET_ID,PROMO_KEY,label,qid,day_t,feat_hist_size,feat_overlap_cnt,feat_jaccard,feat_overlap_ratio,feat_min_recency,feat_mean_recency,feat_seen_products,overlap_decay_h7,overlap_decay_h14,overlap_decay_h30,feat_user_dept_aff,feat_user_brand_aff,feat_num_promo_products,feat_num_promo_departments,feat_num_promo_brands,promo_offer_ct,promo_pos_ct,promo_unique_users,feat_promo_offer_ct_log1p,feat_promo_pos_ct_log1p,feat_promo_unique_users_log1p,feat_promo_pos_rate,feat_promo_pos_rate_smooth,feat_dayofweek,feat_is_weekend,DEPARTMENT_CHEF SHOPPE,DEPARTMENT_COSMETICS,DEPARTMENT_COUP/STR & MFG,DEPARTMENT_DELI,DEPARTMENT_DRUG GM,DEPARTMENT_FLORAL,DEPARTMENT_FROZEN GROCERY,DEPARTMENT_GARDEN CENTER,DEPARTMENT_GROCERY,DEPARTMENT_MEAT,DEPARTMENT_MEAT-PCKGD,DEPARTMENT_MISC SALES TRAN,DEPARTMENT_MISC. TRANS.,DEPARTMENT_NUTRITION,DEPARTMENT_PASTRY,DEPARTMENT_PHARMACY SUPPLY,DEPARTMENT_PHOTO,DEPARTMENT_PRODUCE,DEPARTMENT_RX,DEPARTMENT_SALAD BAR,DEPARTMENT_SEAFOOD,DEPARTMENT_SEAFOOD-PCKGD,DEPARTMENT_TRAVEL & LEISUR,DEPARTMENT_UNK,BRAND_National,BRAND_Private,BRAND_UNK,seen_in_1d,seen_in_3d,seen_in_7d,short_overlap_7d
1453,40556131423,10000085475|18,1,1453_40556131423,588,381,73,0.015862668,0.19160105,0.0,24.70940170940171,64,14.21207,26.067478,41.928036,1211,1293,4294,17,3,209.0,63.0,156.0,5.3471075307174685,4.1588830833596715,5.056245805348308,0.3014354066985646,0.25086977156035073,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,7
1453,40556131423,51258700050|18,1,1453_40556131423,588,381,0,0.0,0.0,0.0,3.5,1,0.0,0.0,0.0,829,1100,54,3,2,204.0,4.0,142.0,5.3230099791384085,1.6094379124341003,4.962844630259907,0.0196078431372549,0.023524688323349776,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,57144800076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,57,1100,12,2,2,216.0,2.0,149.0,5.37989735354046,1.0986122886681096,5.0106352940962555,0.009259259259259259,0.014944627195980612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54589399276|14,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,158,1100,52,3,2,50.0,3.0,35.0,3.9318256327243257,1.3862943611198906,3.58351893845611,0.06,0.049752708341308426,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54060060076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,16,2,2,198.0,14.0,146.0,5.293304824724492,2.70805020110221,4.990432586778736,0.0707070707070707,0.0644164146537534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54800111033|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,15,2,2,203.0,2.0,146.0,5.318119993844216,1.0986122886681096,4.990432586778736,0.009852216748768473,0.015712532941228628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,57631000076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,28,2,2,222.0,10.0,159.0,5.407171771460119,2.3978952727983707,5.075173815233827,0.04504504504504504,0.04402673100783398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54100027032|14,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,96,2,2,51.0,6.0,34.0,3.9512437185814275,1.9459101490553132,3.5553480614894135,0.11764705882352941,0.0789630775656519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53980010082|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,157,1100,20,2,2,207.0,3.0,150.0,5.337538079701318,1.3862943611198906,5.017279836814924,0.014492753623188406,0.019359030482999386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53700067076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,157,1100,4,2,2,196.0,3.0,146.0,5.2832037287379885,1.3862943611198906,4.990432586778736,0.015306122448979591,0.02022467818752375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53210060033|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,25,2,2,195.0,4.0,141.0,5.278114659230518,1.6094379124341003,4.955827057601261,0.020512820512820513,0.024388860547472826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51111114101|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,35,2,2,191.0,2.0,148.0,5.2574953720277815,1.0986122886681096,5.003946305945459,0.010471204188481676,0.016494899726683995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54154888076|18,0,1453_40556131423,588,381,1,0.0020876827,0.002624672,53.0,56.5,1,0.0052574226,0.07250809,0.293887,672,1100,99,2,2,210.0,12.0,150.0,5.351858133476067,2.5649493574615367,5.017279836814924,0.05714285714285714,0.05375104166973401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51920021576|18,0,1453_40556131423,588,381,1,0.0024213076,0.002624672,48.0,51.5,1,0.008625699,0.092874646,0.329877,672,1100,33,2,2,202.0,2.0,147.0,5.313205979041787,1.0986122886681096,4.997212273764115,0.009900990099009901,0.015774884262423978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,52100023024|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,15,2,2,202.0,17.0,146.0,5.313205979041787,2.8903717578961645,4.990432586778736,0.08415841584158416,0.07529869378623351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54280011660|17,0,1453_40556131423,588,381,2,0.0048076925,0.005249344,0.0,29.0,2,0.67875475,0.8965237,1.2124788,672,1100,37,2,2,43.0,6.0,33.0,3.784189633918261,1.9459101490553132,3.5263605246161616,0.13953488372093023,0.08575560036699831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
1453,40556131423,50581447025|18,0,1453_40556131423,588,381,2,0.005141388,0.005249344,52.0,55.5,2,0.011609331,0.15237671,0.6015125,672,1100,10,2,2,202.0,3.0,151.0,5.313205979041787,1.3862943611198906,5.0238805208462765,0.01485148514851485,0.019743138230677946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51600030101|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,44,2,2,198.0,5.0,148.0,5.293304824724492,1.791759469228055,5.003946305945459,0.025252525252525252,0.028126092073108237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000085476|18,0,1453_40556131423,588,381,23,0.005402866,0.060367454,0.0,29.76923076923077,20,3.8600006,7.896747,13.132597,969,1293,3899,7,3,213.0,13.0,148.0,5.365976015021851,2.639057329615259,5.003946305945459,0.06103286384976526,0.05694019328566861,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
1453,40556131423,56687861776|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,157,1100,10,1,1,205.0,2.0,145.0,5.327876168789581,1.0986122886681096,4.983606621708336,0.00975609756097561,0.015589297388748403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1453,40556131423,53700026850|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,11,2,2,217.0,2.0,144.0,5.384495062789089,1.0986122886681096,4.976733742420574,0.009216589861751152,0.014888654809478812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53620064076|17,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,11,2,2,44.0,4.0,33.0,3.8066624897703196,1.6094379124341003,3.5263605246161616,0.09090909090909091,0.06356671100139194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53800030050|17,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,53,2,2,42.0,8.0,31.0,3.7612001156935624,2.1972245773362196,3.4657359027997265,0.19047619047619047,0.10842685689272655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51780071276|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,11,2,2,195.0,2.0,136.0,5.278114659230518,1.0986122886681096,4.919980925828125,0.010256410256410256,0.01622559524135038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089284|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,193,110,2,2,198.0,2.0,148.0,5.293304824724492,1.0986122886681096,5.003946305945459,0.010101010101010102,0.01602931787955985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,57332150033|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,7,2,2,210.0,5.0,158.0,5.351858133476067,1.791759469228055,5.0689042022202315,0.023809523809523808,0.026827964746657086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,57790113076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,57,1100,3,1,1,202.0,2.0,150.0,5.313205979041787,1.0986122886681096,5.017279836814924,0.009900990099009901,0.015774884262423978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1453,40556131423,53800050033|18,0,1453_40556131423,588,381,1,0.0018656716,0.002624672,0.0,21.666666666666668,2,0.05660773,0.23792379,0.5116869,672,1100,156,2,2,199.0,4.0,144.0,5.298317366548036,1.6094379124341003,4.976733742420574,0.020100502512562814,0.023997071623015433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089248|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,193,20,2,2,216.0,4.0,160.0,5.37989735354046,1.6094379124341003,5.081404364984463,0.018518518518518517,0.022463424188461815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,52800051098|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,21,2,2,200.0,5.0,143.0,5.303304908059076,1.791759469228055,4.969813299576001,0.025,0.027901083336523372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54105800093|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,157,1100,20,2,2,208.0,3.0,159.0,5.342334251964811,1.3862943611198906,5.075173815233827,0.014423076923076924,0.019283995481127296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,50308412050|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,157,1100,69,2,2,191.0,2.0,139.0,5.2574953720277815,1.0986122886681096,4.941642422609304,0.010471204188481676,0.016494899726683995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51960010076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,8,1100,19,2,2,208.0,10.0,151.0,5.342334251964811,2.3978952727983707,5.0238805208462765,0.04807692307692308,0.04641577842686373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1453,40556131423,10000085479|18,0,1453_40556131423,588,381,27,0.0046328073,0.070866145,0.0,21.379310344827587,30,5.687739,10.645853,16.594635,857,1293,5474,10,3,221.0,34.0,160.0,5.402677381872279,3.5553480614894135,5.081404364984463,0.15384615384615385,0.13275007687871157,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,3
1453,40556131423,10000089194|17,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,11,2,2,38.0,3.0,27.0,3.6635616461296463,1.3862943611198906,3.332204510175204,0.07894736842105263,0.056537168569668665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,57143020076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,203,1100,64,2,2,213.0,15.0,150.0,5.365976015021851,2.772588722239781,5.017279836814924,0.07042253521126761,0.0645447560233112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54420930024|18,0,1453_40556131423,588,381,1,0.0023696683,0.002624672,29.0,32.5,1,0.05660773,0.23792379,0.5116869,672,1100,42,2,2,198.0,3.0,143.0,5.293304824724492,1.3862943611198906,4.969813299576001,0.015151515151515152,0.02006157594407598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53500035050|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,18,2,2,209.0,2.0,154.0,5.3471075307174685,1.0986122886681096,5.043425116919247,0.009569377990430622,0.015348536039115223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53120026033|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,42,2,2,199.0,8.0,142.0,5.298317366548036,2.1972245773362196,4.962844630259907,0.04020100502512563,0.04006132865112788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51906341075|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,13,2,2,194.0,6.0,143.0,5.272999558563747,1.9459101490553132,4.969813299576001,0.030927835051546393,0.03268553620545427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089253|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,193,13,2,2,203.0,2.0,144.0,5.318119993844216,1.0986122886681096,4.976733742420574,0.009852216748768473,0.015712532941228628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,57680000050|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,22,2,2,192.0,5.0,144.0,5.262690188904886,1.791759469228055,4.976733742420574,0.026041666666666668,0.02882343319888778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,52500010050|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,34,2,2,203.0,11.0,147.0,5.318119993844216,2.4849066497880004,4.997212273764115,0.054187192118226604,0.051285655470872896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,57045970076|17,0,1453_40556131423,588,381,1,0.0024937657,0.002624672,7.0,11.0,1,0.33647504,0.5800647,0.77557236,672,1100,21,2,2,41.0,5.0,30.0,3.7376696182833684,1.791759469228055,3.4339872044851463,0.12195121951219512,0.07665132784759168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089290|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,193,23,2,2,215.0,14.0,148.0,5.375278407684165,2.70805020110221,5.003946305945459,0.06511627906976744,0.060284040883512614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,55703711082|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,4,1,1,188.0,2.0,142.0,5.241747015059643,1.0986122886681096,4.962844630259907,0.010638297872340425,0.01670281863080186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1453,40556131423,51600070033|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,124,2,2,200.0,27.0,149.0,5.303304908059076,3.332204510175204,5.0106352940962555,0.135,0.11590108333652337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089288|18,0,1453_40556131423,588,381,0,0.0,0.0,0.0,3.5,1,0.0,0.0,0.0,672,193,22,2,2,197.0,2.0,146.0,5.288267030694535,1.0986122886681096,4.990432586778736,0.01015228426395939,0.016094213903363734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,10000085477|18,0,1453_40556131423,588,381,28,0.0046365294,0.07349081,0.0,21.967741935483872,32,6.64308,11.186443,16.89564,815,1293,5686,10,3,203.0,28.0,145.0,5.318119993844216,3.367295829986474,4.983606621708336,0.13793103448275862,0.11847933136020096,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,4
1453,40556131423,53700013182|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,6,2,2,213.0,3.0,153.0,5.365976015021851,1.3862943611198906,5.0369526024136295,0.014084507042253521,0.018917379597455677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,55000013933|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,46,2,2,200.0,2.0,148.0,5.303304908059076,1.0986122886681096,5.003946305945459,0.01,0.01590108333652337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54850010033|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,79,2,2,212.0,13.0,152.0,5.3612921657094255,2.639057329615259,5.030437921392435,0.06132075471698113,0.057157522267674975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,55400061078|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,2,2,2,208.0,5.0,150.0,5.342334251964811,1.791759469228055,5.017279836814924,0.02403846153846154,0.02703593346562342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,57218040076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,7,2,2,191.0,2.0,139.0,5.2574953720277815,1.0986122886681096,4.941642422609304,0.010471204188481676,0.016494899726683995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54133500050|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,29,2,2,196.0,4.0,146.0,5.2832037287379885,1.6094379124341003,4.990432586778736,0.02040816326530612,0.024289718837930255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,54200029176|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,8,2,2,206.0,11.0,148.0,5.332718793265369,2.4849066497880004,5.003946305945459,0.05339805825242718,0.050684651695823604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089195|17,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,193,10,2,2,38.0,3.0,31.0,3.6635616461296463,1.3862943611198906,3.4657359027997265,0.07894736842105263,0.056537168569668665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,51570011042|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,20,2,2,208.0,3.0,148.0,5.342334251964811,1.3862943611198906,5.003946305945459,0.014423076923076924,0.019283995481127296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51298810078|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,7,1,1,198.0,2.0,138.0,5.293304824724492,1.0986122886681096,4.9344739331306915,0.010101010101010102,0.01602931787955985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1453,40556131423,52840001082|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,41,2,2,193.0,4.0,141.0,5.267858159063328,1.6094379124341003,4.955827057601261,0.02072538860103627,0.02458959191000347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089246|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,193,6,2,2,195.0,2.0,148.0,5.278114659230518,1.0986122886681096,5.003946305945459,0.010256410256410256,0.01622559524135038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,55000013950|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,46,2,2,210.0,15.0,149.0,5.351858133476067,2.772588722239781,5.0106352940962555,0.07142857142857142,0.06528950320819554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,53010010033|18,0,1453_40556131423,588,381,1,0.0022123894,0.002624672,52.0,55.5,1,0.0058046654,0.076188356,0.30075625,672,1100,72,2,2,218.0,11.0,165.0,5.389071729816501,2.4849066497880004,5.111987788356544,0.05045871559633028,0.0484151896795927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,51116200076|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,8,1100,12,2,2,193.0,2.0,137.0,5.267858159063328,1.0986122886681096,4.927253685157205,0.010362694300518135,0.01635913923510635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089263|18,0,1453_40556131423,588,381,1,0.002469136,0.002624672,0.0,0.0,1,0.008625699,0.092874646,0.329877,672,193,25,2,2,192.0,2.0,136.0,5.262690188904886,1.0986122886681096,4.919980925828125,0.010416666666666666,0.016426738984011747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1453,40556131423,51800015050|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,672,1100,38,2,2,210.0,25.0,153.0,5.351858133476067,3.258096538021482,5.0369526024136295,0.11904761904761904,0.103751041669734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1453,40556131423,10000089239|18,0,1453_40556131423,588,381,0,0.0,0.0,9999.0,9999.0,0,0.0,0.0,0.0,36,193,14,2,2,199.0,2.0,144.0,5.298317366548036,1.0986122886681096,4.976733742420574,0.010050251256281407,0.01596494310895921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
